id	parent_id	language	ontology	other_parents	label	definition	ul_label	ui_definition	ui_help	deprecated	replaced_by	oboInOwl_hasSynonym	oboInOwl_hasBroadSynonym	oboInOwl_hasExactSynonym	oboInOwl_hasNarrowSynonym	IAO_0000118
GENEPIO:0001568	GENEPIO:0001425				assembly quality control datum	A single datum having to do with a metric for genomic sequence assembly quality control.    A "quality control measurement" can be defined as a measurement that has some norm within a definable context, e.g. for a certain subspecies.  It may be a calculated quantity.  A "quality control metric" is an upper or lower bound threshold that a measurement is compared to.  Surpassing the threshold may indicate an error situation.  A "measure" can indicate an amount of activity, consumption, transformation, etc. but doesn't itself convey an over-stepping of bounds in the way that a metric does.										
GENEPIO:0001562	GENEPIO:0001425			GENEPIO:0001800	reference genome identifier	Identifier for a reference genome (used to build or compare an assembly)  that is used in the genome browsers and in the community										
GENEPIO:0001560	GENEPIO:0001425			STATO:0000047	reference genome size											
SO:0001505	GENEPIO:0001425				reference_genome	A collection of sequences (often chromosomes) taken as the standard for a given organism and genome assembly.										
SO:0000353	GENEPIO:0001425				sequence_assembly	A sequence of nucleotides that has been algorithmically derived from an alignment of two or more different sequences.										
GENEPIO:0000098	GENEPIO:0001427				British Columbia PHN number	A British Columbia Patient Health Number (PHN) is is a patient identifier used within the British Columbia (Canada) provincial health care system.										
GENEPIO:0000101	GENEPIO:0001429				Canadian federal lab strain ID	A Canadian federal lab strain ID is a tracking identifier number assigned by a Federal Government of Canada laboratory for an isolate.										
SO:0001026	GENEPIO:0001432				genome	A genome is the sum of genetic material within a cell or virion.										
MPATH:0	GENEPIO:0001432				pathological entity	Pathological structure or process										
SO:0001260	GENEPIO:0001432				sequence_collection	A collection of discontinuous sequences.										
OMIT:0016142	GENEPIO:0001432				Bacterial Typing Techniques											
OMIT:0027409	GENEPIO:0001432				Molecular Typing											
GENEPIO:0001162	GENEPIO:0001432				epidemiology / investigation data											
APOLLO_SV:00000194	GENEPIO:0001432				individual treatment control strategy	An infectious disease control strategy that immediately targets individuals.										
APOLLO_SV:00000511	GENEPIO:0001432				infection acquisition through sexual activity with infectious host	An infection acquistion from infectious host that is causally downstream of some potentially infectious sexual contacting										
GENEPIO:0001229	GENEPIO:0001432				infectious disease case datum											
GENEPIO:0001709	GENEPIO:0001432				lab test datum											
GENEPIO:0001231	GENEPIO:0001432				laboratory data											
GENEPIO:0001689	GENEPIO:0001432				listeria antigen											
GENEPIO:0001170	GENEPIO:0001432				organism datum											
GENEPIO:0000009	GENEPIO:0001432				other (metadata value)	"other (metadata choice)" indicates that for the given categorical variable, a respondent has chosen an other or additional response not listed.										
GENEPIO:0002018	GENEPIO:0001432				personal health datum	A personal health datum is a datum that pertains to the health situation or history of an individual.										
OMIT:0012122	GENEPIO:0001432				population density											
APOLLO_SV:00000031	GENEPIO:0001432				simulation of population	A simulation of the aggregate of organisms that are members of the population participating in a simulator.										
GENEPIO:0001790	GENEPIO:0001432				specimen datum	This is a catch-all category for listing specimen related terms										
GENEPIO:0001532	GENEPIO:0001432				specimen food source or product datum	A food source or product datum is a particular attribute (feature, quality or process history) of the food sample that an organism was found on or in.										
APOLLO_SV:00000211	GENEPIO:0001432				transmission probability	The probability of the occurence of an infection acquisition from one infected organism to another when in contact.										
NCIT:C89084	GENEPIO:0001432				Undetermined	A term referring to the lack of definitive clinical or pathologic criteria for a tumor to predict its clinical course or to classify it as benign or malignant.										
GENEPIO:0001028	GENEPIO:0001444				camping											
GENEPIO:0001026	GENEPIO:0001444				canoeing / kayaking / boating											
GENEPIO:0001027	GENEPIO:0001444				hiking											
GENEPIO:0001663	GENEPIO:0001444				swimming / wading											
PCO:0000033	GENEPIO:0001444				human social gathering activity	A type of social behavior in which a collection of humans intentionally gathers together on a temporary basis to engage socially.										
GENEPIO:0001487	GENEPIO:0001473				exposure event end	A date-time datum that marks the end of possible human or animal exposure to a pathogen agent, directly or indirectly.										
GENEPIO:0001488	GENEPIO:0001473				exposure event start	A date-time datum that marks the start of a human or animal exposure event to a suspected pathogen agent, directly or indirectly.										
GENEPIO:0001102	GENEPIO:0001473				predicted exposure end	A date-time datum that marks the predicted end of possible human or animal exposure to a pathogen agent, directly or indirectly, based on a suspected pathogen and first symptom date-time.										
GENEPIO:0001101	GENEPIO:0001473				predicted exposure start	A date-time datum that marks the predicted start of possible human or animal exposure to a pathogen agent, directly or indirectly, based on a suspected pathogen and first symptom date-time.										
GENEPIO:0001486	GENEPIO:0001490				hospital admission date											
GENEPIO:0001493	GENEPIO:0001490				hospital discharge date											
GENEPIO:0000022	GENEPIO:0001491				culture frozen date	A culture frozen date is a date-time entity marking the beginning of a process in which a sample culture is frozen for preservation.										
GENEPIO:0000021	GENEPIO:0001491				culture isolation date	A culture isolation date is a date-time entity marking the end of a process in which a sample is isolated as a single colony or non-mixture culture										
GENEPIO:0000023	GENEPIO:0001491				isolate received date	date lab received isolate										
GENEPIO:0000024	GENEPIO:0001491				isolate upload date	date the isolate was entered into the database										
GENEPIO:0000069	GENEPIO:0001491			GENEPIO:0001681	sequencing run date	date the sequencing run was performed										
GENEPIO:0001782	GENEPIO:0001491				upload modified date	Date an uploaded sample was re-uploaded or had its metadata modified.										
GENEPIO:0001494	GENEPIO:0001492				notification date	A notification date is the date that an outbreak is suspected by a laboratory or other agency and is reported per outbreak detection guidelines.										
GENEPIO:0001495	GENEPIO:0001492				outbreak date	An outbreak date is on which disease onset appears to have occured										
GENEPIO:0001496	GENEPIO:0001492				outbreak over	An outbreak over date is the date on which a disease outbreak appears to have abated										
GENEPIO:0001499	GENEPIO:0001497				lab test result date											
GENEPIO:0000139	GENEPIO:0001532				food cultural origin	A food cultural origin datum indicates the cultural origin of a food product.										
GENEPIO:0001244	GENEPIO:0001532				food specimen details											
ERO:0001965	GENEPIO:0001537				experimental subject role	A role that inheres in a material that is input as the subject of interest in a scientific technique - either as an entity about which data is generated in an assay or study, or an entity that is transformed or modified in a material processing technique (e.g. the source from which a biological sample is taken)										
vcard:Contact	GENEPIO:0001537				contact role	A person associated with another person or organization.										
GENEPIO:0001538	GENEPIO:0001537				exposed person role	An exposed person role is the role a person takes on who has been exposed to a pathogen.  In serious situations this may call for special treatment, e.g. quarantine.										
bibo:interviewer	GENEPIO:0001537				interviewer role											
GENEPIO:0001541	GENEPIO:0001537				parent-guardian role											
NCIT:C25251	GENEPIO:0001543			GENEPIO:0001645	Primary	Occurring first in time or sequence; original; of greatest rank or importance or value.										
NCIT:C25667	GENEPIO:0001543			GENEPIO:0001645	Secondary	Derived as a result of a primary condition; not direct or immediate; of second rank or importance or value.										
GENEPIO:0001548	GENEPIO:0001543				pre-existing condition											
GENEPIO:0000086	GENEPIO:0001568				number of expected base pairs per genome	The estimated size of the genome prior to sequencing. Of particular importance in the sequencing of (eukaryotic) genome which could remain in draft form for a long or unspecified period.										
GENEPIO:0000087	GENEPIO:0001568				number of reads passing filter	Raw data are filtered to remove any reads that do not meet the overall quality as measured by a chastity filter. The chastity of a base call is calculated as the ratio of the brightest intensity divided by the sum of the brightest and second brightest intensities. Clusters passing filter are represented by PF in analysis reports. Clusters pass filter if no more than one base call in the first 25 cycles has a chastity of < 0.6.										
